candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-12T09:19:00,NIFTY2631723650CE,266.4,267.9,261.2,261.2,309.48,-1.0,0.06,337.0,354.42,1.85,1.14,-100.0,-100.0
2026-03-12T09:19:00,NIFTY2631723700CE,240.3,242.4,235.4,236.6,282.3,-1.0,0.04,308.27,325.07,0.59,0.63,-99.28,-99.34
2026-03-12T09:19:00,NIFTY2631723750CE,217.25,218.3,211.55,211.55,255.56,-1.0,0.04,281.06,296.95,2.04,1.96,-100.0,-100.0
2026-03-12T09:19:00,NIFTY2631723600PE,293.4,297.7,290.45,292.3,262.05,1.0,0.97,246.82,235.51,90.42,95.36,-11.05,-10.7
2026-03-12T09:19:00,NIFTY2631723650PE,316.05,320.45,313.0,315.1,282.58,1.0,0.96,267.17,254.97,91.48,95.86,-10.76,-10.44
2026-03-12T09:19:00,NIFTY2631723700PE,340.55,344.45,337.8,339.75,305.35,1.0,0.97,287.45,274.67,92.98,96.59,-10.43,-10.09
2026-03-12T09:20:00,NIFTY 50,23564.5,23594.35,23558.85,23594.35,,,,,,,,,
2026-03-12T09:20:00,NIFTY2631723600CE,288.35,295.05,282.0,295.05,334.27,-1.0,0.03,348.81,369.74,8.0,4.56,-92.96,-93.51
2026-03-12T09:19:00,NIFTY2631723650CE,266.4,267.9,261.2,261.2,309.48,-1.0,0.06,337.0,354.42,1.85,1.14,-100.0,-100.0
2026-03-12T09:19:00,NIFTY2631723700CE,240.3,242.4,235.4,236.6,282.3,-1.0,0.04,308.27,325.07,0.59,0.63,-99.28,-99.34
2026-03-12T09:19:00,NIFTY2631723600PE,293.4,297.7,290.45,292.3,262.05,1.0,0.97,246.82,235.51,90.42,95.36,-11.05,-10.7
2026-03-12T09:19:00,NIFTY2631723650PE,316.05,320.45,313.0,315.1,282.58,1.0,0.96,267.17,254.97,91.48,95.86,-10.76,-10.44
2026-03-12T09:21:00,NIFTY 50,23597.95,23600.95,23569.05,23570.65,,,,,,,,,
2026-03-12T09:21:00,NIFTY2631723600CE,297.55,299.45,280.25,281.85,334.27,-1.0,0.06,329.02,352.91,10.6,7.36,-99.14,-99.21
2026-03-12T09:21:00,NIFTY2631723650CE,268.55,271.4,253.35,254.6,307.32,-1.0,0.08,317.88,338.3,1.74,1.6,-99.31,-99.36
2026-03-12T09:21:00,NIFTY2631723700CE,242.55,244.4,227.5,229.4,279.23,-1.0,0.05,290.05,309.56,0.33,0.57,-98.9,-98.99
2026-03-12T09:21:00,NIFTY2631723550PE,249.4,262.95,248.25,260.3,241.32,1.0,0.81,247.2,233.85,64.52,77.6,-20.93,-19.72
2026-03-12T09:21:00,NIFTY2631723600PE,270.85,284.0,268.2,281.1,262.05,1.0,0.82,257.19,244.32,78.06,88.05,-20.68,-19.54
2026-03-12T09:21:00,NIFTY2631723650PE,293.85,306.8,290.45,303.4,282.58,1.0,0.83,278.26,264.39,79.4,89.0,-20.31,-19.16
2026-03-12T09:22:00,NIFTY 50,23570.05,23580.0,23568.65,23573.2,,,,,,,,,
2026-03-12T09:22:00,NIFTY2631723600CE,281.85,288.15,281.85,285.8,327.95,-1.0,0.06,309.4,336.99,15.78,11.46,-97.03,-97.26
2026-03-12T09:22:00,NIFTY2631723650CE,254.6,260.65,254.45,258.25,299.55,-1.0,0.08,299.34,322.35,3.69,2.43,-97.29,-97.48
2026-03-12T09:22:00,NIFTY2631723700CE,229.1,234.75,228.8,231.8,272.22,-1.0,0.05,272.11,294.15,1.91,0.95,-97.51,-97.71
2026-03-12T09:22:00,NIFTY2631723550PE,260.45,263.65,254.3,258.55,241.32,1.0,0.81,256.24,241.6,52.14,64.2,-23.1,-21.2
2026-03-12T09:22:00,NIFTY2631723600PE,281.1,285.6,275.15,278.4,262.05,1.0,0.82,267.18,252.81,68.45,78.98,-23.14,-21.67
2026-03-12T09:22:00,NIFTY2631723650PE,303.4,308.0,297.0,301.25,282.58,1.0,0.82,289.06,273.56,69.97,80.28,-22.04,-20.77
2026-03-12T09:23:00,NIFTY 50,23575.5,23588.3,23557.85,23588.3,,,,,,,,,
2026-03-12T09:23:00,NIFTY2631723600CE,285.8,291.45,281.15,291.45,327.53,-1.0,0.07,290.09,321.68,20.41,15.6,-88.3,-94.47
2026-03-12T09:23:00,NIFTY2631723650CE,258.25,263.35,253.95,263.35,298.8,-1.0,0.09,280.81,307.5,9.53,4.99,-94.47,-94.85
2026-03-12T09:23:00,NIFTY2631723700CE,231.8,237.6,228.45,236.85,271.71,-1.0,0.06,254.49,279.92,7.63,3.29,-94.59,-95.02
2026-03-12T09:23:00,NIFTY2631723550PE,258.55,266.7,253.9,253.9,241.32,1.0,0.81,264.46,248.84,48.7,55.12,-27.38,-25.13
2026-03-12T09:23:00,NIFTY2631723600PE,278.4,288.2,274.15,274.15,262.05,1.0,0.82,276.43,260.66,56.7,67.74,-27.51,-25.03
2026-03-12T09:23:00,NIFTY2631723650PE,301.25,310.8,296.35,296.35,282.58,1.0,0.82,298.98,281.99,58.3,69.22,-26.66,-24.42
2026-03-12T09:24:00,NIFTY 50,23590.5,23601.4,23585.3,23601.4,,,,,,,,,
2026-03-12T09:24:00,NIFTY2631723600CE,291.45,296.95,290.55,295.65,327.53,-1.0,0.09,290.45,306.52,28.77,21.65,-51.88,-92.39
2026-03-12T09:24:00,NIFTY2631723650CE,263.35,268.8,263.15,267.6,298.8,-1.0,0.12,263.07,293.19,18.83,10.68,-75.26,-92.66
2026-03-12T09:24:00,NIFTY2631723700CE,237.5,241.95,236.25,240.95,271.71,-1.0,0.08,237.5,266.07,16.64,8.73,-84.25,-92.83
2026-03-12T09:24:00,NIFTY2631723550PE,253.9,256.3,243.7,244.5,241.32,1.0,0.77,261.99,254.96,34.39,45.08,-98.0,-33.07
2026-03-12T09:24:00,NIFTY2631723600PE,274.15,275.3,264.0,264.6,262.05,1.0,0.77,284.22,267.58,45.87,57.01,-38.97,-32.57
2026-03-12T09:24:00,NIFTY2631723650PE,296.35,298.2,285.45,286.85,282.58,1.0,0.77,307.36,289.52,48.37,58.88,-55.81,-31.51
2026-03-12T09:25:00,NIFTY 50,23599.95,23607.95,23586.85,23598.15,,,,,,,,,
2026-03-12T09:25:00,NIFTY2631723600CE,295.65,302.1,290.6,295.0,327.53,-1.0,0.12,290.96,291.04,34.67,27.95,-32.49,-92.71
2026-03-12T09:25:00,NIFTY2631723650CE,267.6,273.9,263.2,266.6,298.8,-1.0,0.11,263.13,278.31,25.4,17.92,-57.19,-93.17
2026-03-12T09:25:00,NIFTY2631723700CE,240.95,247.7,236.65,240.2,271.71,-1.0,0.1,237.49,251.96,24.43,16.24,-57.24,-93.19
2026-03-12T09:25:00,NIFTY2631723550PE,244.5,250.0,240.3,243.45,241.32,1.0,0.75,259.33,260.73,19.7,34.26,-92.73,-33.95
2026-03-12T09:25:00,NIFTY2631723600PE,264.6,271.2,260.1,262.5,262.05,1.0,0.76,281.84,274.09,32.47,45.01,-94.75,-34.23
2026-03-12T09:25:00,NIFTY2631723650PE,286.85,293.1,281.8,284.85,282.58,1.0,0.77,304.43,296.6,35.55,47.41,-93.55,-33.0
2026-03-12T09:26:00,NIFTY 50,23599.95,23604.55,23588.95,23602.65,,,,,,,,,
2026-03-12T09:26:00,NIFTY2631723600CE,295.0,296.8,290.0,296.8,327.53,-1.0,0.12,291.49,291.44,38.36,33.94,-24.26,-91.83
2026-03-12T09:26:00,NIFTY2631723650CE,266.6,268.9,261.95,268.4,298.8,-1.0,0.12,263.54,263.87,29.76,24.66,-28.84,-92.23
2026-03-12T09:26:00,NIFTY2631723700CE,240.2,242.25,236.05,241.55,271.71,-1.0,0.11,237.57,238.11,29.54,23.54,-33.57,-92.47
2026-03-12T09:26:00,NIFTY2631723550PE,243.45,252.0,241.55,242.85,241.32,1.0,0.75,255.49,258.57,6.22,20.1,-93.59,-34.46
2026-03-12T09:26:00,NIFTY2631723600PE,262.5,272.0,262.5,263.0,262.05,1.0,0.76,278.91,280.32,21.36,33.23,-93.66,-33.83
2026-03-12T09:26:00,NIFTY2631723650PE,284.85,295.0,283.6,285.45,282.58,1.0,0.76,301.37,303.32,25.43,36.45,-92.28,-32.55
2026-03-12T09:27:00,NIFTY 50,23606.65,23611.25,23593.2,23597.25,,,,,,,,,
2026-03-12T09:27:00,NIFTY2631723600CE,297.55,301.6,290.7,291.9,327.53,-1.0,0.12,291.32,291.58,38.58,37.2,-46.68,-94.25
2026-03-12T09:27:00,NIFTY2631723650CE,268.4,273.1,262.7,264.45,298.8,-1.0,0.14,263.43,263.73,30.36,28.51,-45.99,-94.27
2026-03-12T09:27:00,NIFTY2631723700CE,241.55,246.5,236.75,237.85,271.71,-1.0,0.13,237.28,237.89,30.76,28.24,-48.76,-94.45
2026-03-12T09:27:00,NIFTY2631723550PE,242.85,246.9,236.2,245.25,241.32,1.0,0.72,252.51,256.55,3.22,9.71,-77.37,-32.43
2026-03-12T09:27:00,NIFTY2631723600PE,261.45,267.7,256.3,265.25,262.05,1.0,0.73,274.97,278.62,14.44,22.75,-80.42,-32.06
2026-03-12T09:27:00,NIFTY2631723650PE,285.45,289.7,278.3,286.8,282.58,1.0,0.74,297.34,301.1,18.22,26.4,-81.58,-31.54
2026-03-12T09:28:00,NIFTY 50,23598.2,23602.35,23590.0,23593.8,,,,,,,,,
2026-03-12T09:28:00,NIFTY2631723600CE,292.85,295.25,288.75,290.4,324.94,-1.0,0.11,291.54,291.43,56.64,44.53,-53.55,-94.99
2026-03-12T09:28:00,NIFTY2631723650CE,264.45,266.85,260.95,262.85,295.71,-1.0,0.12,263.03,263.56,31.57,30.56,-53.77,-95.09
2026-03-12T09:28:00,NIFTY2631723700CE,237.85,240.25,234.6,236.65,268.08,-1.0,0.11,236.87,237.51,31.56,30.62,-54.7,-95.09
2026-03-12T09:28:00,NIFTY2631723550PE,245.25,249.9,242.1,247.75,241.32,1.0,0.72,249.89,253.85,3.4,4.28,-68.99,-30.32
2026-03-12T09:28:00,NIFTY2631723600PE,265.25,271.45,262.0,269.05,262.05,1.0,0.73,272.26,276.77,11.44,15.74,-69.2,-29.06
2026-03-12T09:28:00,NIFTY2631723650PE,286.8,293.1,283.55,290.0,282.58,1.0,0.74,294.45,299.01,13.38,19.01,-72.24,-29.16
2026-03-12T09:29:00,NIFTY 50,23594.6,23612.75,23593.2,23603.35,,,,,,,,,
2026-03-12T09:29:00,NIFTY2631723600CE,290.4,301.0,290.4,296.15,324.94,-1.0,0.65,291.67,291.67,76.41,57.21,-27.23,-92.15
2026-03-12T09:29:00,NIFTY2631723650CE,262.85,272.4,262.85,268.0,295.71,-1.0,0.13,263.79,263.79,54.08,38.67,-28.71,-92.43
2026-03-12T09:29:00,NIFTY2631723700CE,236.65,245.4,236.45,242.3,268.08,-1.0,0.13,237.51,237.68,54.0,38.77,-26.73,-92.06
2026-03-12T09:29:00,NIFTY2631723550PE,247.75,247.75,237.6,241.4,241.32,1.0,0.35,248.66,251.06,3.4,3.34,-82.95,-35.68
2026-03-12T09:29:00,NIFTY2631723600PE,269.05,269.05,257.55,263.35,262.05,1.0,0.7,269.04,273.37,6.21,10.69,-77.9,-33.56
2026-03-12T09:29:00,NIFTY2631723650PE,290.0,290.0,279.25,284.95,282.58,1.0,0.72,291.1,295.55,6.46,12.69,-79.54,-32.92
2026-03-12T09:30:00,NIFTY 50,23600.45,23603.55,23594.25,23598.05,,,,,,,,,
2026-03-12T09:30:00,NIFTY2631723600CE,296.0,296.0,290.05,292.8,323.62,-1.0,0.68,292.88,292.08,95.41,76.15,-44.39,-93.8
2026-03-12T09:30:00,NIFTY2631723650CE,268.0,268.0,262.3,264.4,294.49,-1.0,0.58,264.88,263.61,75.36,53.67,-47.62,-94.29
2026-03-12T09:30:00,NIFTY2631723700CE,242.3,242.3,236.05,238.0,267.58,-1.0,0.6,238.46,237.47,74.83,53.46,-50.39,-94.37
2026-03-12T09:30:00,NIFTY2631723550PE,241.4,249.55,241.4,245.9,241.32,1.0,0.31,247.06,248.76,4.46,3.75,-68.2,-31.88
2026-03-12T09:30:00,NIFTY2631723600PE,262.85,270.6,262.55,266.45,262.05,1.0,0.37,267.42,270.92,4.51,7.38,-68.18,-31.11
2026-03-12T09:30:00,NIFTY2631723650PE,284.95,293.0,284.35,289.3,282.58,1.0,0.38,289.53,293.12,4.44,8.1,-66.15,-29.68
2026-03-12T09:31:00,NIFTY 50,23598.5,23619.6,23596.85,23610.6,,,,,,,,,
2026-03-12T09:31:00,NIFTY2631723600CE,292.8,304.85,292.8,300.3,323.62,-1.0,0.73,294.49,292.55,98.33,90.05,-19.2,-90.1
2026-03-12T09:31:00,NIFTY2631723650CE,264.4,275.55,264.4,272.2,294.49,-1.0,0.69,266.43,264.61,98.09,75.85,-15.51,-90.26
2026-03-12T09:31:00,NIFTY2631723700CE,238.0,248.9,238.0,246.0,267.58,-1.0,0.67,240.04,238.32,97.72,75.52,-14.18,-90.08
2026-03-12T09:31:00,NIFTY2631723550PE,245.9,246.5,235.9,239.6,269.74,-1.0,0.17,244.96,247.59,2.17,3.34,-87.99,-37.2
2026-03-12T09:31:00,NIFTY2631723600PE,266.45,267.3,255.65,260.4,291.48,-1.0,0.28,265.42,268.02,1.51,4.08,-85.41,-35.89
2026-03-12T09:31:00,NIFTY2631723650PE,289.3,289.4,277.9,281.65,314.88,-1.0,0.29,287.36,290.08,2.1,4.33,-88.6,-35.38
2026-03-12T09:32:00,NIFTY 50,23610.55,23615.15,23601.85,23605.4,,,,,,,,,
2026-03-12T09:32:00,NIFTY2631723600CE,300.3,303.0,296.65,299.4,323.62,-1.0,0.76,295.38,294.15,97.88,97.21,-33.85,-90.41
2026-03-12T09:32:00,NIFTY2631723650CE,272.2,274.65,268.6,271.5,294.49,-1.0,0.69,267.33,266.15,97.74,90.4,-27.74,-90.62
2026-03-12T09:32:00,NIFTY2631723700CE,246.0,248.1,242.5,244.55,267.58,-1.0,0.67,240.89,239.7,97.01,89.85,-30.42,-90.86
2026-03-12T09:32:00,NIFTY2631723550PE,239.6,244.55,239.0,243.95,268.84,-1.0,0.17,243.85,246.1,4.66,3.76,-60.54,-33.54
2026-03-12T09:32:00,NIFTY2631723600PE,260.4,265.7,259.75,264.3,291.21,-1.0,0.15,264.32,266.5,3.84,3.29,-55.98,-32.81
2026-03-12T09:32:00,NIFTY2631723650PE,281.65,287.1,281.2,285.85,313.73,-1.0,0.18,286.19,288.48,4.47,3.67,-60.84,-32.25
2026-03-12T09:33:00,NIFTY 50,23606.8,23614.15,23599.45,23604.05,,,,,,,,,
2026-03-12T09:33:00,NIFTY2631723600CE,299.4,303.0,295.0,299.15,323.62,-1.0,0.74,295.77,295.36,98.89,98.37,-35.4,-90.35
2026-03-12T09:33:00,NIFTY2631723650CE,271.5,274.85,266.9,271.15,294.49,-1.0,0.69,267.73,267.32,99.11,98.31,-30.14,-90.78
2026-03-12T09:33:00,NIFTY2631723700CE,244.55,247.7,240.45,244.3,267.58,-1.0,0.67,241.27,240.84,98.44,97.72,-32.17,-90.93
2026-03-12T09:33:00,NIFTY2631723550PE,243.95,247.6,240.0,244.6,268.84,-1.0,0.21,243.86,244.83,7.48,4.77,-45.96,-33.28
2026-03-12T09:33:00,NIFTY2631723600PE,264.3,268.5,259.8,265.65,291.21,-1.0,0.19,264.44,265.34,5.56,3.63,-38.84,-31.89
2026-03-12T09:33:00,NIFTY2631723650PE,285.85,290.5,282.1,287.25,313.73,-1.0,0.22,286.23,287.21,5.62,4.06,-45.32,-31.21
2026-03-12T09:15:00,NIFTY2631723550CE,464.6,464.6,322.25,322.25,448.82,-1.0,0.07,479.23,485.15,14.8,13.79,-100.0,-100.0
2026-03-12T09:15:00,NIFTY2631723600CE,376.0,376.0,292.4,292.4,391.81,-1.0,0.07,445.22,451.03,27.84,21.8,-100.0,-100.0
2026-03-12T09:15:00,NIFTY2631723650CE,284.45,310.95,266.0,266.0,343.35,-1.0,0.09,411.73,417.28,30.08,25.98,-100.0,-100.0
2026-03-12T09:15:00,NIFTY2631723500PE,205.0,247.0,199.0,247.0,194.92,1.0,0.96,169.18,166.36,100.0,100.0,0.0,0.0
2026-03-12T09:15:00,NIFTY2631723550PE,175.0,266.65,175.0,266.65,189.0,1.0,0.95,183.31,180.34,100.0,100.0,0.0,0.0
2026-03-12T09:15:00,NIFTY2631723600PE,240.0,288.85,200.0,288.85,211.82,1.0,0.96,198.59,195.47,100.0,100.0,0.0,0.0
2026-03-12T09:35:00,NIFTY 50,23592.6,23599.0,23583.4,23588.45,,,,,,,,,
2026-03-12T09:35:00,NIFTY2631723550CE,322.75,325.7,318.55,322.55,349.15,-1.0,0.69,325.02,325.1,90.63,94.57,-68.88,-93.16
2026-03-12T09:35:00,NIFTY2631723600CE,293.8,296.1,289.6,293.55,319.19,-1.0,0.76,295.41,295.5,90.95,95.11,-70.19,-92.96
2026-03-12T09:35:00,NIFTY2631723650CE,265.05,268.55,262.45,266.35,290.46,-1.0,0.75,267.59,267.58,92.2,95.77,-63.01,-92.98
2026-03-12T09:35:00,NIFTY2631723500PE,231.3,238.0,229.25,234.45,248.89,-1.0,0.42,226.69,226.21,31.02,18.89,-16.78,-26.07
2026-03-12T09:35:00,NIFTY2631723550PE,250.95,256.75,248.25,254.3,268.9,-1.0,0.44,245.74,245.27,30.24,18.22,-11.75,-25.11
2026-03-12T09:35:00,NIFTY2631723600PE,271.2,278.05,269.0,275.5,291.48,-1.0,0.41,266.63,265.92,32.36,19.1,-11.38,-24.31
2026-03-12T09:36:00,NIFTY 50,23591.05,23597.85,23583.25,23588.3,,,,,,,,,
2026-03-12T09:36:00,NIFTY2631723550CE,322.55,328.5,320.0,324.05,349.15,-1.0,0.71,325.28,325.05,88.81,91.45,-59.82,-92.39
2026-03-12T09:36:00,NIFTY2631723600CE,293.8,298.7,291.4,294.1,319.19,-1.0,0.77,295.65,295.41,86.76,91.07,-66.77,-92.67
2026-03-12T09:36:00,NIFTY2631723650CE,266.35,270.6,264.0,266.65,290.46,-1.0,0.76,267.84,267.58,88.33,92.2,-60.96,-92.81
2026-03-12T09:36:00,NIFTY2631723500PE,234.45,237.9,230.1,236.1,248.89,-1.0,0.41,228.02,227.3,45.8,31.72,-8.98,-24.57
2026-03-12T09:36:00,NIFTY2631723550PE,254.3,257.0,248.9,256.0,268.9,-1.0,0.43,246.93,246.41,47.28,31.48,-4.74,-23.65
2026-03-12T09:36:00,NIFTY2631723600PE,274.65,278.5,268.75,276.75,291.48,-1.0,0.4,267.91,267.22,50.01,33.23,-7.66,-23.31
2026-03-12T09:37:00,NIFTY 50,23588.85,23602.95,23584.25,23600.3,,,,,,,,,
2026-03-12T09:37:00,NIFTY2631723550CE,324.05,334.0,322.0,329.85,349.15,-1.0,0.74,326.32,325.37,92.1,90.51,-26.86,-89.42
2026-03-12T09:37:00,NIFTY2631723600CE,295.0,304.0,292.8,301.0,319.19,-1.0,0.79,296.83,295.8,90.13,89.28,-25.25,-89.02
2026-03-12T09:37:00,NIFTY2631723650CE,266.65,276.2,265.2,273.0,290.46,-1.0,0.79,268.97,268.0,91.29,90.6,-23.02,-89.38
2026-03-12T09:37:00,NIFTY2631723500PE,236.1,238.65,229.25,231.6,248.89,-1.0,0.38,228.38,227.99,49.94,42.25,-32.34,-28.68
2026-03-12T09:37:00,NIFTY2631723550PE,256.0,258.4,248.4,251.3,268.9,-1.0,0.41,247.33,247.18,53.98,43.83,-31.56,-27.67
2026-03-12T09:37:00,NIFTY2631723600PE,276.35,279.3,269.2,271.65,291.48,-1.0,0.38,268.19,268.0,54.65,45.68,-32.35,-27.39
2026-03-12T09:38:00,NIFTY 50,23600.15,23610.1,23590.9,23590.9,,,,,,,,,
2026-03-12T09:38:00,NIFTY2631723550CE,329.85,337.3,325.25,325.25,349.15,-1.0,0.72,326.22,325.69,92.53,91.15,-64.27,-91.77
2026-03-12T09:38:00,NIFTY2631723600CE,301.0,307.45,297.35,297.45,319.19,-1.0,0.78,296.97,296.3,91.34,89.41,-56.02,-90.9
2026-03-12T09:38:00,NIFTY2631723650CE,273.0,279.55,270.0,270.25,290.46,-1.0,0.78,269.22,268.53,92.58,90.73,-53.91,-90.67
2026-03-12T09:38:00,NIFTY2631723500PE,231.6,236.6,226.3,236.6,248.89,-1.0,0.45,229.95,229.12,62.75,52.83,-9.4,-24.55
2026-03-12T09:38:00,NIFTY2631723550PE,251.3,256.9,245.65,256.9,268.9,-1.0,0.48,249.05,248.24,66.22,55.83,-6.67,-23.31
2026-03-12T09:38:00,NIFTY2631723600PE,271.65,277.55,265.75,277.55,291.48,-1.0,0.44,269.77,269.12,64.46,56.38,-7.4,-23.07
2026-03-12T09:39:00,NIFTY 50,23592.3,23592.6,23571.85,23572.85,,,,,,,,,
2026-03-12T09:39:00,NIFTY2631723550CE,325.25,327.0,316.35,317.35,348.76,-1.0,0.57,325.68,325.41,83.36,89.33,-95.23,-95.82
2026-03-12T09:39:00,NIFTY2631723600CE,297.65,297.75,287.4,288.95,318.31,-1.0,0.61,296.54,296.17,84.06,88.51,-92.27,-95.35
2026-03-12T09:39:00,NIFTY2631723650CE,270.4,270.4,260.9,261.85,289.98,-1.0,0.6,268.93,268.44,85.64,89.83,-94.91,-95.3
2026-03-12T09:39:00,NIFTY2631723500PE,236.6,247.55,236.25,246.6,248.89,-1.0,0.61,232.09,230.79,75.85,62.84,-3.09,-15.72
2026-03-12T09:39:00,NIFTY2631723550PE,256.9,267.5,256.5,265.7,268.9,-1.0,0.63,251.25,249.87,77.48,65.89,-5.7,-16.03
2026-03-12T09:39:00,NIFTY2631723600PE,277.0,289.3,277.0,288.1,291.48,-1.0,0.6,272.18,270.85,74.72,64.61,-3.57,-14.83
2026-03-12T09:40:00,NIFTY 50,23574.5,23581.25,23569.4,23575.7,,,,,,,,,
2026-03-12T09:40:00,NIFTY2631723550CE,317.35,321.85,315.0,318.75,344.51,-1.0,0.57,324.39,324.74,74.64,83.51,-83.18,-95.11
2026-03-12T09:40:00,NIFTY2631723600CE,288.6,292.9,286.6,289.75,314.49,-1.0,0.6,295.37,295.59,73.8,83.07,-84.89,-94.92
2026-03-12T09:40:00,NIFTY2631723650CE,262.0,266.0,260.35,264.15,286.49,-1.0,0.61,268.04,268.09,79.78,86.0,-80.21,-94.03
2026-03-12T09:40:00,NIFTY2631723500PE,246.55,248.2,242.8,245.55,248.89,-1.0,0.61,234.78,232.88,90.95,76.51,-9.55,-16.84
2026-03-12T09:40:00,NIFTY2631723550PE,265.7,268.15,262.25,264.5,268.9,-1.0,0.62,254.02,251.97,91.25,78.32,-12.52,-17.17
2026-03-12T09:40:00,NIFTY2631723600PE,287.6,290.0,283.45,284.8,291.48,-1.0,0.6,274.89,272.8,84.94,74.71,-17.19,-17.74
2026-03-12T09:41:00,NIFTY 50,23578.9,23586.0,23575.85,23578.45,,,,,,,,,
2026-03-12T09:41:00,NIFTY2631723550CE,320.5,321.2,316.3,319.5,343.45,-1.0,0.53,323.39,324.49,72.39,76.8,-79.82,-94.72
2026-03-12T09:41:00,NIFTY2631723600CE,291.85,292.0,288.0,290.7,313.27,-1.0,0.56,294.41,295.4,69.68,75.85,-80.34,-94.41
2026-03-12T09:41:00,NIFTY2631723650CE,265.0,265.4,260.8,263.4,285.23,-1.0,0.57,267.14,268.0,76.05,80.49,-84.11,-94.44
