candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:09:00,NIFTY2631023850CE,205.45,205.45,197.7,198.25,222.35,-1.0,0.28,213.92,215.38,0.0,7.41,-98.2,-99.08
2026-03-09T12:09:00,NIFTY2631023900CE,177.75,177.95,171.3,171.3,194.05,-1.0,0.33,185.48,186.86,0.0,7.3,-100.0,-100.0
2026-03-09T12:09:00,NIFTY2631023950CE,153.1,153.4,148.05,148.05,168.18,-1.0,0.32,160.63,161.83,0.0,6.99,-100.0,-100.0
2026-03-09T12:09:00,NIFTY2631024000CE,131.1,131.2,126.4,126.85,144.7,-1.0,0.31,138.06,139.11,0.0,8.98,-98.01,-98.97
2026-03-09T12:09:00,NIFTY2631024050CE,111.35,111.7,107.5,107.5,124.01,-1.0,0.3,117.83,118.67,0.0,8.66,-100.0,-100.0
2026-03-09T12:09:00,NIFTY2631024100CE,94.3,94.45,90.55,90.55,105.25,-1.0,0.32,99.68,100.45,0.0,9.97,-100.0,-100.0
2026-03-09T12:09:00,NIFTY2631023550PE,96.15,102.15,95.75,102.15,90.4,1.0,0.55,93.06,93.19,100.0,93.82,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023600PE,107.65,114.35,107.15,114.35,101.39,1.0,0.54,104.49,104.5,100.0,94.58,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023650PE,120.5,127.75,120.35,127.75,113.69,1.0,0.57,116.97,116.96,100.0,94.89,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023700PE,135.8,143.7,135.3,143.7,128.01,1.0,0.57,131.52,131.44,100.0,96.49,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023750PE,152.0,161.15,151.5,161.15,143.78,1.0,0.58,147.89,147.61,100.0,97.16,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023800PE,170.3,178.8,170.15,178.8,161.09,1.0,0.58,165.59,165.27,100.0,98.5,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023850PE,190.45,199.65,190.3,199.65,180.28,1.0,0.59,185.37,184.89,100.0,99.08,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023900PE,213.95,224.65,213.45,224.65,202.69,1.0,0.61,207.94,207.29,100.0,99.12,0.0,0.0
2026-03-09T12:09:00,NIFTY2631023950PE,239.3,249.6,239.15,249.6,226.99,1.0,0.6,232.89,232.07,100.0,99.46,0.0,0.0
2026-03-09T12:09:00,NIFTY2631024000PE,267.2,278.8,266.4,278.8,253.73,1.0,0.61,260.02,259.01,100.0,98.58,0.0,0.0
2026-03-09T12:09:00,NIFTY2631024050PE,297.5,310.95,296.75,310.95,283.5,1.0,0.65,289.57,288.37,100.0,99.18,0.0,0.0
2026-03-09T12:10:00,NIFTY 50,23839.8,23847.75,23828.95,23847.3,,,,,,,,,
2026-03-09T12:10:00,NIFTY2631023600CE,360.95,364.3,354.9,362.6,385.4,-1.0,0.26,378.48,380.86,0.0,1.87,-83.19,-89.55
2026-03-09T12:10:00,NIFTY2631023650CE,324.5,327.15,318.9,326.8,346.91,-1.0,0.26,341.58,343.83,1.84,2.09,-81.96,-88.87
2026-03-09T12:10:00,NIFTY2631023700CE,289.9,292.6,284.9,291.35,312.23,-1.0,0.27,306.5,308.77,0.0,1.18,-84.53,-90.39
