#DATE: 2026-02-01
symbol,entry_time,entry_price,exit_time,exit_price,pnl_percent,trade_status,exit_reason
NIFTY2620325350PE,09:50:01,202.85,10:02:00,206.05,1.58,EXECUTED,MA_TRAILING_EXIT
NIFTY2620325400PE,10:31:01,215.2,10:58:05,209.7,-2.56,EXECUTED,SL
NIFTY2620325350CE,10:54:01,214.95,10:54:01,214.95,0.0,EXECUTED,RISK_WATCHDOG
NIFTY2620325450PE,11:15:01,215.5,11:26:55,217.65,1.0,EXECUTED,SL
NIFTY2620325300CE,11:51:01,221,11:54:43,204.85,-7.31,EXECUTED,SL
NIFTY2620325150PE,13:26:01,196.95,13:36:53,209.8,6.52,EXECUTED,FORCE_EXIT
NIFTY2620324950CE,13:57:01,214.95,13:59:11,220.2,2.44,EXECUTED,FORCE_EXIT
NIFTY2620325050PE,14:31:01,182.95,14:32:07,170.8,-6.64,EXECUTED,SL
