#DATE: 2026-03-06
symbol,entry_time,entry_price,exit_time,exit_price,pnl_percent,trade_status,exit_reason
NIFTY2631024650CE,09:27:01,213.65,09:38:00,228.65,7.02,EXECUTED,MA_TRAILING_EXIT
NIFTY2631024650CE,10:09:01,213.55,10:28:43,208.35,-2.44,EXECUTED,SL
NIFTY2631024600PE,10:29:01,192,10:46:00,201.8,5.1,EXECUTED,MA_TRAILING_EXIT
NIFTY2631024650CE,10:54:01,187.6,11:12:32,192.2,2.45,EXECUTED,SL
NIFTY2631024600PE,11:14:01,199.35,11:34:00,202.3,1.48,EXECUTED,MA_TRAILING_EXIT
NIFTY2631024650CE,11:36:01,193.9,11:44:40,191.0,-1.5,EXECUTED,SL
NIFTY2631024600PE,11:46:02,195.2,12:09:03,191.2,-2.05,EXECUTED,SL
NIFTY2631024650CE,12:10:01,193.4,12:28:04,180.55,-6.64,EXECUTED,SL
NIFTY2631024450CE,15:19:02,233.35,15:30:00,220.85,-5.36,EXECUTED,FORCE_EXIT
