candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:36:00,NIFTY2631023900CE,171.55,177.2,171.3,175.5,184.63,-1.0,0.51,175.7,176.88,26.67,30.08,-43.77,-50.0
2026-03-09T12:37:00,NIFTY2631023900CE,175.8,180.75,175.8,180.55,184.63,-1.0,0.58,176.33,176.6,57.69,37.09,-11.5,-21.47
2026-03-09T12:38:00,NIFTY2631023900CE,179.75,180.25,177.8,180.25,184.63,-1.0,0.5,176.63,176.55,82.02,55.46,-13.42,-23.23
2026-03-09T12:39:00,NIFTY2631023900CE,181.7,186.6,180.2,184.45,184.63,-1.0,0.57,177.01,177.43,96.8,78.84,-10.8,-10.8
2026-03-09T12:40:00,NIFTY2631023900CE,184.5,188.65,183.55,185.95,171.81,1.0,0.56,177.56,178.19,97.96,92.26,-12.3,-12.3
2026-03-09T12:41:00,NIFTY2631023900CE,186.0,191.65,183.2,188.75,172.45,1.0,0.58,179.14,178.89,100.0,98.25,-11.62,-11.62
2026-03-09T12:42:00,NIFTY2631023900CE,188.15,193.0,188.0,189.7,175.77,1.0,0.66,180.73,179.68,100.0,99.32,-12.55,-12.55
2026-03-09T12:43:00,NIFTY2631023900CE,189.8,198.0,189.6,197.45,178.44,1.0,0.71,183.81,181.77,100.0,100.0,-1.76,-1.76
2026-03-09T12:44:00,NIFTY2631023900CE,196.8,197.5,190.85,192.6,178.69,1.0,0.69,186.13,183.33,91.85,97.28,-20.22,-17.25
2026-03-09T12:45:00,NIFTY2631023900CE,192.25,201.2,191.25,200.5,179.8,1.0,0.8,188.91,186.12,90.9,94.25,-2.76,-2.03
2026-03-09T12:46:00,NIFTY2631023900CE,200.25,203.75,198.0,199.15,184.66,1.0,0.82,190.98,188.62,87.79,90.18,-17.73,-12.42
2026-03-09T12:47:00,NIFTY2631023900CE,198.6,198.75,194.15,195.9,184.66,1.0,0.75,192.72,190.48,87.7,88.8,-33.33,-21.19
